customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car
2532,Milli,Hubbert,Female,5/1/1969,,Manufacturing,Mass Customer,N,No
2533,Harper,Ioannidis,Male,7/26/1993,Speech Pathologist,Health,Affluent Customer,N,Yes
2534,Estelle,Lithgow,Female,6/21/1965,Research Associate,Manufacturing,Affluent Customer,N,Yes
2535,Butch,Broadnicke,Male,8/20/1981,Accountant III,Financial Services,Affluent Customer,N,No
2536,Aigneis,Brignall,Female,6/10/1964,Associate Professor,Health,Mass Customer,N,Yes
2537,Peggi,Tolan,Female,9/6/1989,Senior Quality Engineer,n/a,Affluent Customer,N,Yes
2538,Jacinta,Petrillo,Female,1/22/1959,,n/a,High Net Worth,N,Yes
2539,Tracie,Ashdown,Male,4/22/1967,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes
2540,Donavon,,U,,Executive Secretary,IT,Mass Customer,N,Yes
2541,Cleveland,Islep,Male,3/14/2000,Software Engineer II,Financial Services,High Net Worth,N,Yes
2542,Amanda,Leverington,Female,3/11/1966,Accounting Assistant I,Property,Affluent Customer,N,Yes
2543,Horacio,Kitchin,Male,6/3/1999,Web Developer III,n/a,Affluent Customer,N,No
2544,Ellery,Bowra,Male,1/31/1988,VP Marketing,Manufacturing,Mass Customer,N,Yes
2545,Grayce,Aumerle,Female,4/11/1978,Tax Accountant,Manufacturing,Mass Customer,N,Yes
2546,Marinna,Hancke,Female,4/10/1980,Assistant Professor,Manufacturing,High Net Worth,N,No
2547,Aili,Scruby,Female,7/8/1985,Social Worker,Health,Mass Customer,N,Yes
2548,Kristien,Robberts,Female,7/30/1971,Chief Design Engineer,n/a,Mass Customer,N,No
2549,Mike,Geggus,Male,8/7/1998,Pharmacist,Health,Mass Customer,N,Yes
2550,Dionysus,Elmhurst,Male,8/12/1997,Pharmacist,Health,Mass Customer,N,Yes
2551,Gabrila,Gobbett,Female,10/10/1987,VP Quality Control,n/a,Mass Customer,N,No
2552,Allard,Skipton,Male,11/2/1973,,Manufacturing,Affluent Customer,N,Yes
2553,Buddy,Morfell,Male,10/9/1981,,n/a,High Net Worth,N,Yes
2554,Fan,Gaythwaite,Female,8/21/1982,Software Engineer III,n/a,High Net Worth,N,No
2555,Brad,Tenman,Male,9/19/1976,Health Coach IV,Health,Affluent Customer,N,No
2556,Chucho,Francey,Male,8/11/1988,,Health,Mass Customer,N,Yes
2557,Lian,Zarfai,Female,8/19/1978,,n/a,Mass Customer,N,No
2558,Imojean,Bosquet,Female,10/19/1974,,Health,High Net Worth,N,Yes
2559,Fulvia,Bernini,Female,6/21/1969,Assistant Media Planner,Entertainment,High Net Worth,N,No
2560,Sherm,Tythe,Male,10/1/1980,Developer IV,n/a,Mass Customer,N,No
2561,Elga,McWard,Female,9/6/1963,,Manufacturing,High Net Worth,N,Yes
2562,Boonie,Withams,Male,9/26/1980,Internal Auditor,Retail,Mass Customer,N,No
2563,Perla,Sabatier,Female,3/8/1990,Administrative Assistant IV,n/a,Mass Customer,N,Yes
2564,Bell,Carley,Female,4/29/1976,Engineer III,Health,Mass Customer,N,No
2565,Joannes,Harbron,Female,8/17/1969,Junior Executive,Health,Affluent Customer,N,Yes
2566,Nani,Brilleman,Female,10/29/1996,Accountant II,Entertainment,Affluent Customer,N,Yes
2567,Tobe,Spirit,Male,1/13/1975,Systems Administrator IV,Financial Services,Mass Customer,N,No
2568,Anna-diana,Slyne,Female,2/16/1983,Staff Scientist,Manufacturing,Mass Customer,N,No
2569,Sig,Sellan,Male,5/3/1985,VP Quality Control,Retail,Mass Customer,N,No
2570,Hirsch,Peele,Male,9/10/1977,Professor,Financial Services,Mass Customer,N,Yes
2571,Chariot,Keefe,Male,11/17/1986,Internal Auditor,Health,Affluent Customer,N,Yes
2572,Sheila,McInulty,Female,12/30/1980,Engineer III,Financial Services,Mass Customer,N,No
2573,Tera,Van Weedenburg,Female,9/23/1954,Software Engineer I,n/a,Mass Customer,N,No
2574,Humfrey,Boyse,Male,12/21/1979,,Manufacturing,Mass Customer,N,No
2575,Hagan,Abrahmer,Male,6/7/1974,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes
2576,Lotty,Szubert,Female,5/30/1959,Associate Professor,Manufacturing,Mass Customer,N,No
2577,Thor,Rickardsson,Male,3/19/1976,Operator,n/a,Mass Customer,N,Yes
2578,Felice,McVane,Male,2/27/1991,Tax Accountant,Retail,High Net Worth,N,No
2579,Celka,Demsey,Female,12/31/1970,Desktop Support Technician,Manufacturing,Mass Customer,N,No
2580,Kalinda,,Female,7/4/1988,Teacher,Financial Services,Mass Customer,N,Yes
2581,Gwenette,Appleton,Female,6/10/1974,,Manufacturing,Affluent Customer,N,Yes
2582,Harv,Pavey,Male,8/10/1977,Director of Sales,Health,Mass Customer,N,No
2583,Appolonia,Oxe,Female,9/12/1963,Human Resources Assistant I,Property,Mass Customer,N,No
2584,Sharia,,Female,7/7/1980,Technical Writer,Financial Services,High Net Worth,N,No
2585,Sly,Passo,Male,6/22/1994,Geologist III,n/a,Affluent Customer,N,No
2586,Heywood,Sollett,Male,9/12/1979,Tax Accountant,Financial Services,Mass Customer,N,Yes
2587,Maren,Dachs,Female,3/30/1979,Data Coordiator,n/a,Affluent Customer,N,No
2588,Kimball,Martinho,Male,1/2/2001,Professor,n/a,High Net Worth,N,No
2589,Alvera,Kiddle,Female,8/2/1965,,n/a,High Net Worth,N,No
2590,Roslyn,Tewkesbury.,Female,9/22/1964,General Manager,Financial Services,Affluent Customer,N,Yes
2591,Estevan,Rylett,Male,2/4/1974,,Retail,High Net Worth,N,No
2592,Archibaldo,Argrave,Male,6/19/1995,Help Desk Operator,Financial Services,Mass Customer,N,Yes
2593,Sharona,Yorkston,Female,7/26/1973,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No
2594,Sigismond,Stockow,Male,6/23/1997,Internal Auditor,Manufacturing,Mass Customer,N,No
2595,Land,Bangley,Male,8/17/1977,Nurse Practicioner,n/a,Affluent Customer,N,Yes
2596,Lexis,Deason,Female,8/20/1976,Assistant Professor,n/a,Affluent Customer,N,Yes
2597,Carita,Kemwall,Female,10/25/1980,Civil Engineer,Manufacturing,High Net Worth,N,Yes
2598,Lindsay,Maydway,Male,3/26/1980,Senior Developer,Manufacturing,Affluent Customer,N,No
2599,Pauly,Eilles,Female,5/3/1954,VP Marketing,Manufacturing,Mass Customer,N,No
2600,Darnell,Wistance,Male,3/3/2001,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes
2601,Morgana,Wardel,Female,1/18/1975,Software Engineer III,Financial Services,Affluent Customer,N,No
2602,Jessamine,Butcher,Female,3/22/1977,Structural Analysis Engineer,Health,Mass Customer,N,No
2603,Mercy,Jost,Female,2/4/1962,Nurse,Financial Services,High Net Worth,N,No
2604,Lewiss,Jaeggi,Male,5/8/1975,Account Executive,Retail,Mass Customer,N,Yes
2605,Had,Gilling,Male,2/3/1965,Marketing Manager,Health,High Net Worth,N,Yes
2606,Addi,Seager,Female,8/19/1978,Electrical Engineer,Manufacturing,High Net Worth,N,No
2607,Laurent,Ainslee,Male,5/8/1992,Registered Nurse,Health,Affluent Customer,N,Yes
2608,Fenelia,Dockrell,Female,11/5/1975,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes
2609,Genvieve,Kobes,Female,12/18/1964,Compensation Analyst,Financial Services,Mass Customer,N,Yes
2610,Arliene,Bartolijn,Female,4/30/1954,Account Coordinator,IT,Mass Customer,N,No
2611,Aeriel,Lejeune,Female,2/18/1991,Tax Accountant,Financial Services,Affluent Customer,N,No
2612,Bran,Sauven,Male,4/30/1969,Statistician I,Retail,Affluent Customer,N,No
2613,Trenton,Casaccio,Male,6/13/1966,,Health,Mass Customer,N,Yes
2614,Anatollo,Stendell,Male,10/16/1957,,Retail,High Net Worth,N,No
2615,Cordelia,,Female,8/13/1998,Nurse,Financial Services,Mass Customer,N,Yes
2616,Andee,Ormrod,Female,6/11/1970,Nurse,n/a,High Net Worth,N,Yes
2617,Vanda,Donnellan,Female,10/20/1959,,Health,High Net Worth,N,No
2618,Jay,Prue,Male,12/14/1977,Administrative Assistant IV,n/a,Mass Customer,N,No
2619,Lavinia,Niess,Female,7/5/1978,Web Designer I,Financial Services,High Net Worth,N,Yes
2620,Henderson,Koubek,Male,4/30/1999,Civil Engineer,Manufacturing,Mass Customer,N,No
2621,Moreen,Zoren,Female,2/21/1974,Assistant Media Planner,Entertainment,High Net Worth,N,No
2622,Natty,Sisneros,Male,12/10/1979,Staff Accountant I,Financial Services,Mass Customer,N,No
2623,Zackariah,Catteroll,Male,7/28/1982,Media Manager III,Property,Mass Customer,N,Yes
2624,Winfield,Lampitt,Male,7/8/1964,Community Outreach Specialist,Retail,Mass Customer,N,Yes
2625,Kristal,McRobbie,Female,3/16/1972,Research Assistant I,Manufacturing,Affluent Customer,N,Yes
2626,Gerome,Lawrenz,Male,10/24/1998,Account Coordinator,Property,Affluent Customer,N,Yes
2627,Hildegaard,Gennrich,Female,10/29/1971,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes
2628,Giselbert,Gudyer,Male,5/21/2001,Assistant Media Planner,Entertainment,Affluent Customer,N,No
2629,Nomi,Bushell,Female,8/13/1976,Engineer IV,Entertainment,High Net Worth,N,No
2630,Jonathon,,Male,12/17/1978,Senior Sales Associate,Retail,Mass Customer,N,No
2631,Antonio,Brewis,Male,5/11/1995,Software Engineer I,Financial Services,Mass Customer,N,Yes
2632,Krishna,Frood,Male,9/29/1965,,Argiculture,Mass Customer,N,No
2633,Shayla,Colnett,Female,1/18/1969,,Property,Mass Customer,N,Yes
2634,Silvester,Scowcroft,Male,7/14/1980,Quality Engineer,Financial Services,High Net Worth,N,No
2635,Arty,Mac Geaney,Male,1/3/1959,Nurse,Retail,Mass Customer,N,No
2636,Carly,Struys,Female,1/5/1974,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes
2637,Marcile,Christley,Female,7/30/1972,Help Desk Operator,Retail,Mass Customer,N,Yes
2638,Moritz,Brognot,Male,2/10/1977,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes
2639,Mufi,O'Kielt,Female,7/3/1986,Geologist IV,Entertainment,Mass Customer,N,Yes
2640,Curran,McMeekan,Male,8/24/1978,Computer Systems Analyst IV,n/a,Affluent Customer,N,No
2641,Vina,Tackell,Female,3/22/1977,Software Test Engineer I,n/a,Mass Customer,N,Yes
2642,Arabelle,Rentelll,U,,VP Accounting,Financial Services,High Net Worth,N,No
2643,Dulsea,Maffi,Female,10/11/1989,Nurse,n/a,Affluent Customer,N,No
2644,Brooke,Alastair,Male,9/3/1977,VP Sales,IT,Mass Customer,N,No
2645,Ado,Yaldren,Male,6/26/2000,Technical Writer,IT,High Net Worth,N,Yes
2646,Jesselyn,Di Biaggi,Female,10/11/1972,Sales Representative,Retail,Mass Customer,N,Yes
2647,Marcelia,Blannin,U,,Physical Therapy Assistant,IT,High Net Worth,N,No
2648,Saunder,Newens,Male,5/9/1998,Account Representative I,n/a,Affluent Customer,N,No
2649,Merwyn,MacPhail,Male,1/16/1986,Dental Hygienist,Health,Affluent Customer,N,Yes
2650,Candice,Patriskson,Female,8/20/1995,Business Systems Development Analyst,IT,Affluent Customer,N,Yes
2651,Silvan,Ellison,Male,10/20/1978,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes
2652,Kelbee,Bernat,Male,12/15/1957,Biostatistician II,n/a,Affluent Customer,N,Yes
2653,Aylmer,Glenwright,Male,1/5/1995,Food Chemist,Health,Affluent Customer,N,No
2654,Dawn,Yakovitch,Female,11/28/1977,Tax Accountant,Telecommunications,Mass Customer,N,No
2655,York,Strongman,Male,6/11/1966,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No
2656,Halli,Littledike,Female,5/2/1959,Statistician III,n/a,Mass Customer,N,Yes
2657,Coop,Stancer,Male,12/16/1991,Recruiter,n/a,Mass Customer,N,No
2658,Inger,Barnham,Female,2/11/1964,,Manufacturing,Mass Customer,N,Yes
2659,Konstance,Elgey,Female,6/14/1974,Professor,Argiculture,High Net Worth,N,Yes
2660,Hunt,Scollard,Male,11/15/1963,,Retail,High Net Worth,N,Yes
2661,Dorrie,Meaden,Female,12/26/1976,VP Marketing,Financial Services,High Net Worth,N,Yes
2662,Louisette,Cullimore,Female,12/21/1977,Accountant IV,Property,Mass Customer,N,Yes
2663,Royce,Pietrowicz,Male,8/1/1956,Environmental Tech,Health,Mass Customer,N,Yes
2664,Raynor,Olech,Male,1/16/1966,Engineer II,n/a,Mass Customer,N,No
2665,Seth,Murdie,Male,3/28/1965,Project Manager,Telecommunications,Mass Customer,N,Yes
2666,Lyle,Eager,Male,2/16/1971,Occupational Therapist,Health,Mass Customer,N,No
2667,Randene,Brown,Female,7/17/1958,Product Engineer,Manufacturing,Affluent Customer,N,Yes
2668,Allan,Govan,Male,7/26/1978,Senior Quality Engineer,Health,Mass Customer,N,No
2669,Carrol,Jordin,Male,2/18/1995,Business Systems Development Analyst,Property,Affluent Customer,N,No
2670,Cam,MacFadyen,Male,5/13/1977,VP Accounting,Financial Services,High Net Worth,N,Yes
2671,Bridget,Bussons,Female,11/9/1990,Analyst Programmer,n/a,Mass Customer,N,No
2672,Talbert,Folliss,Male,1/16/1986,Clinical Specialist,Health,Affluent Customer,N,No
2673,Esma,McOwen,Female,4/20/1985,Software Consultant,n/a,Mass Customer,N,Yes
2674,Lynsey,Broady,Female,2/12/1993,Food Chemist,Health,High Net Worth,N,No
2675,Dayle,Girardetti,Female,2/25/1973,Media Manager IV,Retail,Mass Customer,N,No
2676,Stinky,Marlen,Male,1/21/1957,Product Engineer,Retail,Mass Customer,N,Yes
2677,Zollie,Exell,Male,10/8/1954,,Financial Services,Mass Customer,N,No
2678,Amble,Tandy,Male,12/30/1976,Sales Associate,Health,Mass Customer,N,No
2679,Padriac,Apple,Male,6/6/1990,Director of Sales,Financial Services,High Net Worth,N,No
2680,Noella,Firk,Female,5/11/1959,Financial Analyst,Financial Services,Mass Customer,N,Yes
2681,Liza,LeEstut,Female,9/15/1974,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes
2682,Annamarie,Bouzan,Female,11/1/1987,Accountant III,Manufacturing,High Net Worth,N,Yes
2683,Myrta,Rentilll,Female,4/14/1965,Biostatistician II,n/a,Affluent Customer,N,Yes
2684,Erastus,Payley,Male,3/14/1964,Health Coach IV,Health,Mass Customer,N,Yes
2685,Demetria,Shoobridge,Female,8/6/1978,,n/a,Mass Customer,N,No
2686,Cully,Takos,Male,5/21/1996,Automation Specialist II,Financial Services,Affluent Customer,N,No
2687,Fabe,Smallbone,Male,1/28/1962,Chemical Engineer,Manufacturing,High Net Worth,N,Yes
2688,Shelden,Lorent,Male,5/18/1977,Database Administrator III,Property,Mass Customer,N,No
2689,Tore,Doerr,Male,3/23/1978,Senior Developer,n/a,Mass Customer,N,No
2690,Sissie,Giordano,Female,11/6/1980,Registered Nurse,Health,Affluent Customer,N,Yes
2691,Stearn,Boutton,Male,11/3/1975,Librarian,Entertainment,Mass Customer,N,No
2692,Jacklyn,Bromehed,Female,12/19/1988,Research Associate,Health,High Net Worth,N,Yes
2693,Abram,Phillipson,Male,4/11/1968,Research Assistant III,Health,High Net Worth,N,Yes
2694,Teddi,De la Yglesias,Female,12/28/1985,Quality Engineer,Retail,Mass Customer,N,No
2695,Kippy,Heater,Female,8/16/1976,Statistician II,Manufacturing,Mass Customer,N,Yes
2696,Isabelle,Bursnoll,U,,Social Worker,Health,Mass Customer,N,Yes
2697,Klarika,Yerby,U,,Legal Assistant,IT,High Net Worth,N,No
2698,Nedi,MacClay,Female,6/15/1974,Administrative Officer,Health,High Net Worth,N,No
2699,Michal,Woltering,Male,5/25/1978,Account Representative IV,Manufacturing,Affluent Customer,N,Yes
2700,Ingaberg,Cornillot,Female,11/24/1994,GIS Technical Architect,n/a,Mass Customer,N,No
2701,Ileana,Timms,Female,7/28/1960,Dental Hygienist,Health,Affluent Customer,N,Yes
2702,Saraann,Gilliard,Female,11/30/1976,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes
2703,Peria,Amis,Female,4/12/1980,,Manufacturing,Affluent Customer,N,Yes
2704,Orlando,Gniewosz,Male,2/8/1999,Account Representative IV,Retail,Affluent Customer,N,Yes
2705,Madalena,MacCaughey,Female,10/20/1996,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No
2706,Kelly,Bilyard,Male,7/21/1964,Desktop Support Technician,Retail,Affluent Customer,N,No
2707,Tabb,Haberjam,Male,12/26/1988,Account Coordinator,Property,High Net Worth,N,Yes
2708,Sophey,Wawer,Female,6/18/1980,Product Engineer,n/a,Mass Customer,N,Yes
2709,Simone,Boanas,Male,3/20/1995,,Financial Services,High Net Worth,N,No
2710,Flory,Standering,Male,1/30/1998,,Retail,Mass Customer,N,No
2711,Steven,Keetley,Male,8/31/1970,Biostatistician II,Health,Affluent Customer,N,No
2712,Carissa,Hassent,Female,6/26/1987,Tax Accountant,Manufacturing,High Net Worth,N,Yes
2713,Hadlee,Mackro,Male,11/3/1954,Statistician II,Retail,Affluent Customer,N,Yes
2714,Emmy,Jenton,Female,3/17/1998,Occupational Therapist,Health,High Net Worth,N,Yes
2715,Umberto,Cappineer,Male,11/14/1962,Civil Engineer,Manufacturing,Affluent Customer,N,No
2716,Claribel,,Female,7/14/1967,Systems Administrator I,Entertainment,Mass Customer,N,No
2717,Frederic,McGown,Male,3/25/1981,Registered Nurse,Health,Mass Customer,N,No
2718,Vernen,Hakonsen,Male,12/12/1976,Software Test Engineer II,n/a,High Net Worth,N,Yes
2719,Alleyn,Clear,Male,8/24/1988,Teacher,Telecommunications,Affluent Customer,N,Yes
2720,Shirline,Yellowlee,Female,9/2/1983,Account Coordinator,Retail,High Net Worth,N,No
2721,Alf,Farnie,Male,2/3/1969,,Manufacturing,Mass Customer,N,Yes
2722,Faustine,Peert,Female,3/28/1987,,Health,Mass Customer,N,No
2723,Morganne,Smitham,Female,4/20/1978,Associate Professor,Manufacturing,Mass Customer,N,Yes
2724,Gerome,Dutteridge,Male,1/10/1994,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No
2725,Sibylla,Langmuir,Female,6/19/1965,Senior Quality Engineer,Property,Affluent Customer,N,No
2726,Bradford,Monkton,Male,3/18/1976,Administrative Officer,Financial Services,Affluent Customer,N,No
2727,Kim,Gabbitis,Female,7/22/1988,Administrative Officer,Financial Services,High Net Worth,N,Yes
2728,Imojean,Atyeo,Female,3/26/1959,Physical Therapy Assistant,IT,High Net Worth,N,No
2729,Meggi,Shipcott,Female,5/10/2000,General Manager,n/a,Mass Customer,N,Yes
2730,Taddeo,Karlicek,Male,11/27/1960,Senior Financial Analyst,Financial Services,Mass Customer,N,No
2731,Meagan,Ferry,Female,5/18/2000,Accounting Assistant III,Retail,Mass Customer,N,Yes
2732,Clarine,Yushkin,Female,3/1/1961,Help Desk Operator,Health,Mass Customer,N,No
2733,Jordanna,Skyme,Female,3/7/1985,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes
2734,Hetty,Thormann,Female,3/7/1957,,Manufacturing,High Net Worth,N,No
2735,Ricoriki,Burree,Male,9/6/1958,Associate Professor,Financial Services,High Net Worth,N,Yes
2736,Max,Awcock,Male,1/18/1993,Accounting Assistant IV,n/a,Affluent Customer,N,Yes
2737,Andras,Yurocjkin,Male,7/20/1998,,Retail,Mass Customer,N,Yes
2738,Lurleen,Shoebridge,Female,1/6/1997,Research Nurse,Health,Mass Customer,N,No
2739,Alair,Cullingford,Male,7/18/1985,Mechanical Systems Engineer,Health,High Net Worth,N,Yes
2740,Godiva,Bulward,Female,2/2/1963,Administrative Officer,Financial Services,Affluent Customer,N,Yes
2741,Reinwald,Sinkins,Male,2/28/1999,Statistician II,Property,High Net Worth,N,No
2742,Osgood,Risby,Male,4/14/1979,Actuary,Financial Services,High Net Worth,N,Yes
2743,Carr,Muckley,Male,5/25/1979,Social Worker,Health,High Net Worth,N,Yes
2744,Bjorn,Isitt,Male,1/25/1999,Senior Financial Analyst,Financial Services,Mass Customer,N,No
2745,Moyra,Mount,Female,1/6/1977,Chemical Engineer,Manufacturing,Mass Customer,N,Yes
2746,Carmelia,Egle of Germany,Female,10/25/1953,Actuary,Financial Services,High Net Worth,N,Yes
2747,Anna-diane,Crumpe,Female,9/23/1955,Software Test Engineer III,n/a,Affluent Customer,N,No
2748,Dolorita,Dufaur,Female,8/29/1967,Quality Engineer,Financial Services,Mass Customer,N,No
2749,Cale,Cunningham,Male,1/12/1979,Sales Representative,Retail,Mass Customer,N,No
2750,Sybille,Maddison,Female,10/18/1980,,Property,High Net Worth,N,No
2751,Cordell,Coxhell,Male,7/27/1979,Sales Associate,Retail,High Net Worth,N,Yes
2752,Cissiee,Jobern,Female,5/10/1960,Sales Representative,Retail,Affluent Customer,N,Yes
2753,Bale,Ney,Male,2/12/1985,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes
2754,Waring,Selwyn,Male,6/23/1963,Chief Design Engineer,Retail,Mass Customer,N,No
2755,Karen,La Wille,Female,7/28/1999,Automation Specialist I,Manufacturing,Mass Customer,N,Yes
2756,Cymbre,Sloey,Female,1/17/1969,,Entertainment,Mass Customer,N,No
2757,Leodora,Carillo,Female,2/18/1961,,Financial Services,Affluent Customer,N,No
2758,Fabien,Whittlesea,Male,5/24/1955,,Manufacturing,Affluent Customer,N,No
2759,Melodee,Hendrik,Female,11/14/2001,Operator,Health,Affluent Customer,N,Yes
2760,Early,Saggs,Male,4/19/1976,Teacher,Property,Mass Customer,N,No
2761,Agathe,Weafer,Female,11/11/1961,Information Systems Manager,Financial Services,Mass Customer,N,No
2762,Rozamond,Franceschino,Female,11/27/1992,,Manufacturing,Mass Customer,N,No
2763,Dalila,Snawdon,Female,3/4/1979,Actuary,Financial Services,Mass Customer,N,Yes
2764,Callie,Coltart,Female,3/29/1955,,Financial Services,Mass Customer,N,Yes
2765,Bartholomew,Gowdy,Male,4/12/1985,,IT,Mass Customer,N,Yes
2766,Rozanna,Chartman,Female,3/19/1989,Financial Advisor,Financial Services,High Net Worth,N,Yes
2767,Sybil,Scramage,Female,2/22/1988,Desktop Support Technician,Property,High Net Worth,N,No
2768,Forest,Knowling,Male,9/26/1995,Executive Secretary,Manufacturing,Mass Customer,N,No
2769,Trevor,Itschakov,Male,9/10/1978,Product Engineer,Manufacturing,Affluent Customer,N,Yes
2770,Olvan,Loadwick,Male,1/30/1977,VP Quality Control,Manufacturing,High Net Worth,N,Yes
